page_id,page_name,disclaimer,amount_spent_ron,party,affil,label,notes,link_ad_library,link_fb_page
1530271987100122,Tudor Benga,Tudor Benga,2141,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1530271987100122,https://www.facebook.com/1530271987100122
462842741190399,Alexandru Andrei,Forges Policy,2137,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=462842741190399,https://www.facebook.com/462842741190399
103972316369778,Impact real,Impact real,2132,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=103972316369778,https://www.facebook.com/103972316369778
284251764776733,Ora de Cluj,Ora de Cluj,2117,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=284251764776733,https://www.facebook.com/284251764776733
102401716181076,Gabi Herea,SC. CREATIVE CREATURE SRL,2114,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=102401716181076,https://www.facebook.com/102401716181076
360916923778887,WWF Natura România,WWF Natura România,2107,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=360916923778887,https://www.facebook.com/360916923778887
103187271596022,Ladányi László Zsolt,RMDSZ,2104,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=103187271596022,https://www.facebook.com/103187271596022
431999070002141,Alexandru Luca,Alternativa Dreapta,2085,AD,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=431999070002141,https://www.facebook.com/431999070002141
100613332771509,REPER Youth,REPER Youth,2081,REPER,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=100613332771509,https://www.facebook.com/100613332771509
454747794385471,Smooop,Smooop,2081,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=454747794385471,https://www.facebook.com/454747794385471
2115532971858871,Adela Mîrza,Adela Mîrza,2080,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=2115532971858871,https://www.facebook.com/2115532971858871
177420272382489,Antal Árpád,Antal Árpád,2073,UDMR,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=177420272382489,https://www.facebook.com/177420272382489
992108164147003,PNL Orăștie,Agentia de publicitate Confort Media (Aldo Detail Direct SRL) pentru Partidul Național Liberal - Filiala Hunedoara,2054,PNL,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=992108164147003,https://www.facebook.com/992108164147003
107323172185938,Ciortea Razvan,Ciortea Razvan,2043,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=107323172185938,https://www.facebook.com/107323172185938
112478991908462,REPER Brașov,REPER Brașov,2035,REPER,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=112478991908462,https://www.facebook.com/112478991908462
1164341813627057,Maria Gabriela Horga,Partidul Naţional Liberal,2034,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1164341813627057,https://www.facebook.com/1164341813627057
109322467649679,Titus Corlățean,Titus Corlățean,2033,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=109322467649679,https://www.facebook.com/109322467649679
105840445680469,REPER Mureș,Partidul REPER,2026,REPER,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=105840445680469,https://www.facebook.com/105840445680469
397288060139231,Hrana Apa Energie,Zingable,2011,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=397288060139231,https://www.facebook.com/397288060139231
208317537891263,Asociația Câmpina Curată,Asociația Câmpina Curată,2009,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=208317537891263,https://www.facebook.com/208317537891263
233090330233808,Cristian Presură - fizician,Partidul Reînnoim Proiectul European al României – REPER,2003,REPER,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=233090330233808,https://www.facebook.com/233090330233808
104420708747481,Forța Dreptei Brăila,Forța Dreptei Brăila,2002,FD,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=104420708747481,https://www.facebook.com/104420708747481
187632491860732,Sebastian Cernic,Sebastian Cernic,2000,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=187632491860732,https://www.facebook.com/187632491860732
1559885467641191,Râul Alb,Râul Alb,1999,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1559885467641191,https://www.facebook.com/1559885467641191
1782058182121545,Sârghie Ovidiu,Sârghie Ovidiu,1993,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1782058182121545,https://www.facebook.com/1782058182121545
211931302217969,Organizația Umanitară CONCORDIA,Organizația Umanitară CONCORDIA,1981,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=211931302217969,https://www.facebook.com/211931302217969
107029625474765,Nicușor Halici,Partidul Social Democrat - Filiala Vrancea,1980,PSD,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=107029625474765,https://www.facebook.com/107029625474765
235025729694516,Alexandra Huțu,Partidul Social Democrat Botosani,1978,PSD,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=235025729694516,https://www.facebook.com/235025729694516
303370892852799,Fermierii de AUR,Fermierii de AUR,1969,AUR,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=303370892852799,https://www.facebook.com/303370892852799
291202397402487,Szabó Ödön,RMDSZ Bihar Megye,1956,UDMR,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=291202397402487,https://www.facebook.com/291202397402487
104793855473920,Strategikon,Strategikon,1955,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=104793855473920,https://www.facebook.com/104793855473920
101670255900739,Forța Dreptei - Cluj,WEBASSIST CONSULTING SRL,1941,FD,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=101670255900739,https://www.facebook.com/101670255900739
110254178158807,Botosani24.ro,Botosani24.ro,1939,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=110254178158807,https://www.facebook.com/110254178158807
488113801042370,Florin Gavril,Florin Gavril,1935,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=488113801042370,https://www.facebook.com/488113801042370
469292889603887,Laura Mirela Iusein,Laura Mirela Iusein,1929,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=469292889603887,https://www.facebook.com/469292889603887
517501718282965,Timotei Onoriu,Timotei Onoriu,1911,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=517501718282965,https://www.facebook.com/517501718282965
197732920682567,Gireada Dumitru-Verginel,Gireada Dumitru-Verginel,1910,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=197732920682567,https://www.facebook.com/197732920682567
1826606554233406,Narcis Constantin,Narcis Constantin,1901,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=1826606554233406,https://www.facebook.com/1826606554233406
232570016615542,Ștefan Stancu,Ștefan Stancu,1900,,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=232570016615542,https://www.facebook.com/232570016615542
582383301927573,Mihai Cristian Apostolache,Partidul România în Acțiune,1899,PRA,,,,https://www.facebook.com/ads/library/?active_status=all&ad_type=political_and_issue_ads&country=RO&is_targeted_country=false&media_type=all&search_type=page&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&view_all_page_id=582383301927573,https://www.facebook.com/582383301927573
